# temp h_1 he_1 he_2 c_1 c_2 c_3 n_1 n_2 n_3 n_4 o_1 o_2 o_3 o_4 o_5
4.426735303095696850e-01 1.752686400599698661e-22 7.948337574542789856e-34 1.566268093247682891e-63 8.175723357960221236e-20 2.889243050213444300e-33 1.203283875311480998e-56 3.202103941832356708e-23 4.282463687791031879e-38 6.393822696875891578e-56 4.353928476505883001e-86 1.672970321441445258e-22 6.794460149667284182e-44 2.789077824624964011e-63 1.325072651355677326e-85 4.283289994053757470e-122
4.447188685386811446e-01 2.023535957187741150e-22 1.028845269349887562e-33 2.763149401558794825e-63 9.213664423422620245e-20 3.732759150241890632e-33 1.983583157462846005e-56 3.733228403540845165e-23 5.837650930682809230e-38 1.049124936773059012e-55 9.760253597013784803e-86 1.931625252511261333e-22 9.810381006003591461e-44 4.946752756372202000e-63 2.968308133447120572e-85 1.401848832920523182e-121
4.467736570922078432e-01 2.334724352167946024e-22 1.330191372972045835e-33 4.861981912577566722e-63 1.037779958750040589e-19 4.816932968531693697e-33 3.262413270171861708e-56 4.349430270587108736e-23 7.946359099231627514e-38 1.717548622782845062e-55 2.179883105104589354e-85 2.228819854047926739e-22 1.414126834805199809e-43 8.750636848992176447e-63 6.624782677218094805e-85 4.563113280225377613e-121
4.488379396346300898e-01 2.692028024425631999e-22 1.717793035603928490e-33 8.532930503324507317e-63 1.168277278566012131e-19 6.208809112182794597e-33 5.353506770363084590e-56 5.063843173953573157e-23 1.080156562253105042e-37 2.805502168730128028e-55 4.850706474265932276e-85 2.570075121157097653e-22 2.035006384811239192e-43 1.543918052409402872e-62 1.473109533799786352e-84 1.477299487632833136e-120
4.509117600321775332e-01 3.102016534544015892e-22 2.215759066130448583e-33 1.493702632294127833e-62 1.314484331020467428e-19 7.993655015684262438e-33 8.765023915497955479e-56 5.891549986565234497e-23 1.466211083262736177e-37 4.572317941021778173e-55 1.075434172153871565e-84 2.961670358827806230e-22 2.923623535426326577e-43 2.716934545970086353e-62 3.263672323755002974e-84 4.757008151633148418e-120
4.529951623537588068e-01 3.572156640058852866e-22 2.854772769776450726e-33 2.608052312793623558e-62 1.478205435524233155e-19 1.027978876018588811e-32 1.431817779933031237e-55 6.849860181626908899e-23 1.987468960863432967e-37 7.435171089806090504e-55 2.375620379218149897e-84 3.410742717158545215e-22 4.193326755440941759e-43 4.768805916191082132e-62 7.204328068046525980e-84 1.523589835205311579e-119
4.550881908719011659e-01 4.110929371960888214e-22 3.673839554282973937e-33 4.542132372045986893e-62 1.661441809246532302e-19 1.320465233884169916e-32 2.333709536934169842e-55 7.958624902345929413e-23 2.690302187080441429e-37 1.206364943644728893e-54 5.228678253603982613e-84 3.925399163244028831e-22 6.004555318830945148e-43 8.348737980043179513e-62 1.584539700165494022e-83 4.853798927349585177e-119
4.571908900636883488e-01 4.727961651206223544e-22 4.722486886775039109e-33 7.890412543762917299e-62 1.866411878953482808e-19 1.694244286543185050e-32 3.795200654529884949e-55 9.240594623114170384e-23 3.636649123400837383e-37 1.953008317267710602e-54 1.146662790873643145e-83 4.514842361828669819e-22 8.584029000712880928e-43 1.457866893407175299e-61 3.472503817607182789e-83 1.538104037251275688e-118
4.593033046117066531e-01 5.434174155515769286e-22 6.063530486511412007e-33 1.367228632840575858e-61 2.095573561040901797e-19 2.171369039077726636e-32 6.158231930590663124e-55 1.072182488033812210e-22 4.909125373592070457e-37 3.154797912733834193e-54 2.505622687232737914e-83 5.189512100918828511e-22 1.225160423669888956e-42 2.539252557077651168e-61 7.582624017638737138e-83 4.848311127935891185e-118
4.614254794049963970e-01 6.241947336113221839e-22 7.776548491861405565e-33 2.363138315914920281e-61 2.351648687421422431e-19 2.779726516735153533e-32 9.970458812618018274e-55 1.243213621819430624e-22 6.617774748184896394e-37 5.084935738591546602e-54 5.455555389576501736e-83 5.961244079711607262e-22 1.745779787764549038e-42 4.411537804614397036e-61 1.649835643414004428e-82 1.520220779609302917e-117
4.635574595400022702e-01 7.165307693011920997e-22 9.962239801272182754e-33 4.074259906883134130e-61 2.637649769699142658e-19 3.554541351077001013e-32 1.610706737683127479e-54 1.440563523811196381e-22 8.908974327234398862e-37 8.178059183984185581e-54 1.183621293890594544e-82 6.843448076096860817e-22 2.483613017820717959e-42 7.644960932450823280e-61 3.576954078147556816e-82 4.741816961708951842e-117
4.656992903215353419e-01 8.220136647879923540e-22 1.274788537618891735e-32 7.006883803704420895e-61 2.956909309950153125e-19 4.540256488419673168e-32 2.596357198145697837e-54 1.668130446891902795e-22 1.197716481922209399e-36 1.312412172930537320e-53 2.558846299000442034e-82 7.851307731415795556e-22 3.527602082080713024e-42 1.321498720213617974e-60 7.727601007531449890e-82 1.471347727258941786e-116
4.678510172637327380e-01 9.424404607402925433e-22 1.629418386468774035e-32 1.202050408855028449e-60 3.313111883496035316e-19 5.792882962250684994e-32 4.176028227310754215e-54 1.930366969626471003e-22 1.608028146959020761e-36 2.101598815795614184e-53 5.512395309785922732e-82 9.002004433035839975e-22 5.002414399217113625e-42 2.278607195129546454e-60 1.663572555687549508e-81 4.541807302222563601e-116
4.700126860910263105e-01 1.079843308967956507e-21 2.080379772357591045e-32 2.057060120269654816e-60 3.710329237400122263e-19 7.382932430496284496e-32 6.702206329886695952e-54 2.232355441508337725e-22 2.156002529965624037e-36 3.358097246712480836e-53 1.183336591773486772e-81 1.031496804277358780e-21 7.082512599868314962e-42 3.919118810577367185e-60 3.568712726511052287e-81 1.394746599265802056e-115
4.721843427391137493e-01 1.236518809386025991e-21 2.653202584620658569e-32 3.511581602546480133e-60 4.153058668095098923e-19 9.399072929126065522e-32 1.073326593218012719e-53 2.579893220820228049e-22 2.886845690600327986e-36 5.354327294953866729e-53 2.531366614047531877e-81 1.181215751351819074e-21 1.001165435300189058e-41 6.724014262782522122e-60 7.628888026381927032e-81 4.261136797208227558e-115
4.743660333559361342e-01 1.415060823164472472e-21 3.380011690775095771e-32 5.979913965433824419e-60 4.646264962677431362e-19 1.195268114361034365e-31 1.715181321727829688e-53 2.979588911967839925e-22 3.860283777056612333e-36 8.519008233870702351e-53 5.396194713517172580e-81 1.351837476010228070e-21 1.412987477515277984e-41 1.150787177628150901e-59 1.625165858809207227e-80 1.295178083118082453e-114
4.765578043026569288e-01 1.618397151113885762e-21 4.301185831188073761e-32 1.015847200936761301e-59 5.195426211044979609e-19 1.518350479465239460e-31 2.734995050724270352e-53 3.438970949594092389e-22 5.155121560451243794e-36 1.352539330216251193e-52 1.146338691585372821e-80 1.546161550618806751e-21 1.991076333655554920e-41 1.964683202816365331e-59 3.450069919234199016e-80 3.916675391662646929e-114
4.787597021546473042e-01 1.849830507205037592e-21 5.467422373621284135e-32 1.721503824175709866e-59 5.806583820331367992e-19 1.926669810654492354e-31 4.351867792091860763e-53 3.966610032564368180e-22 6.875198717910667866e-36 2.142849914387606660e-52 2.426822411975991592e-80 1.767346121964207484e-21 2.801288140381346577e-41 3.346001218871337375e-59 7.298923064320787396e-80 1.178419569238896512e-113
4.809717737024765127e-01 2.113084261953129133e-21 6.942304386471745033e-32 2.910305586269819538e-59 6.486397089083029587e-19 2.442155375290272781e-31 6.909899789686208362e-53 4.572257083574094894e-22 9.157162094280841389e-36 3.387808220053796788e-52 5.119996337891779269e-80 2.018951667768844117e-21 3.935057283565945111e-41 5.684608954035955808e-59 1.538853414041104597e-79 3.527660083026331027e-113
4.831940659529055382e-01 2.412353479574195218e-21 8.805488728196998443e-32 4.908231248448922429e-59 7.242202726454636945e-19 3.092232854874590445e-31 1.094835719462595893e-52 5.266998601370773827e-22 1.218059417881210762e-35 5.344847261395056576e-52 1.076501847769511857e-79 2.304989817347869961e-21 5.519132918998177344e-41 9.634316337839218543e-59 3.233330943366830901e-79 1.050722499207461785e-112
4.854266261298873508e-01 2.752361826730204410e-21 1.115666105491840315e-31 8.257946471246654896e-59 8.082079731474149559e-19 3.911165037330916924e-31 1.731057707413191146e-52 6.063431484262955682e-22 1.618119470461153242e-35 8.414830750893029266e-52 2.255694194879930848e-79 2.629977789130410008e-21 7.728945883817310936e-41 1.628890401513729494e-58 6.770556012259017548e-79 3.113966243827200531e-112
4.876695016755693279e-01 3.138424989732365221e-21 1.412043689057701016e-31 1.386067929570341024e-58 9.014920079265377718e-19 4.941710385839913289e-31 2.731264246413845583e-52 6.975859637722076447e-22 2.146791319700714739e-35 1.322066327315289277e-51 4.710562633560167774e-79 2.998999054245501382e-21 1.080693113170577440e-40 2.747377305278324974e-58 1.412949312023976728e-78 9.182783418274359669e-112
4.899227402513008922e-01 3.576521301724440178e-21 1.785242847964156260e-31 2.320957185523564533e-58 1.005050569513835410e-18 6.237172647718720283e-31 4.300408050520453480e-52 8.020514937691041496e-22 2.844518761768550133e-35 2.072826838693591759e-51 9.803908209493045656e-79 3.417770897203478153e-21 1.508760402137850343e-40 4.622799226811070799e-58 2.938756939883829818e-78 2.694506985214099473e-111
4.921863897386471454e-01 4.073370352102302776e-21 2.254674661462664249e-31 3.877257474571063690e-58 1.119959223380675178e-18 7.863930989604664019e-31 6.756994317962897911e-52 9.215805407093395633e-22 3.764177337412911809e-35 3.243238240958076568e-51 2.033603713177250433e-78 3.892719612348080727e-21 2.103182717901802192e-40 7.759912456012496306e-58 6.091753601372467807e-78 7.867535859168678278e-111
4.944604982404059990e-01 4.636520427765071651e-21 2.844526688444352045e-31 6.461922837244756587e-58 1.247400021977889771e-18 9.904559991921945603e-31 1.059496511308052791e-51 1.058259377860771859e-21 4.974806737216241437e-35 5.064129943788530882e-51 4.204174793775447823e-78 4.431064148711978050e-21 2.927356457780659534e-40 1.299506436251479123e-57 1.258546515088943906e-77 2.285927544517163747e-110
4.967451140816313004e-01 5.274445720300204656e-21 3.584906309476035462e-31 1.074442551433885737e-57 1.388671414637338742e-18 1.246167294109907648e-30 1.657874790775209291e-51 1.214450996489538754e-21 6.566436810181806709e-35 7.891236894267031589e-51 8.662619352437046815e-78 5.040909096719728985e-21 4.068357602145740653e-40 2.171073909427294999e-57 2.591499749211487962e-77 6.609373961616752177e-110
4.990402858106592898e-01 5.996654325489306923e-21 4.513249969868894409e-31 1.782352535569338171e-57 1.545199017493903634e-18 1.566265110470856462e-30 2.588893916125121003e-51 1.392830134123627166e-21 8.656319602864179101e-35 1.227166934264679294e-50 1.779009955615091078e-77 5.731347998424433562e-21 5.645605831393287652e-40 3.618678978240724512e-57 5.318567463708449035e-77 1.901700415591022201e-109
5.013460622001385536e-01 6.813808162229028150e-21 5.676058322629647343e-31 2.949834454055091373e-57 1.718547312290805931e-18 1.966545712128729526e-30 4.034513789289000216e-51 1.596422516830674618e-21 1.139696679636181092e-34 1.904515826202099071e-50 3.641453977267638380e-77 6.512578059257867276e-21 7.822632182774081646e-40 6.017408235438750869e-57 1.087943619122120408e-76 5.445246212289237755e-109
5.036624922480688049e-01 7.737856047801563167e-21 7.131030385330659822e-31 4.870795930767822684e-57 1.910432347942727353e-18 2.466577355173218836e-30 6.274608717608740447e-51 1.828648794830844301e-21 1.498650238783336982e-34 2.949795708985704047e-50 7.429253230755480365e-77 7.396027444296854929e-21 1.082303791150092976e-39 9.982918741150628806e-57 2.218160184084127047e-76 1.551658958371104301e-108
5.059896251788403854e-01 8.782181286141064543e-21 8.949685712485178038e-31 8.024261758622049243e-57 2.122735524064427133e-18 3.090575954141988108e-30 9.738781955828869811e-51 2.093373701974731772e-21 1.968198067514972883e-34 4.559631256584227711e-50 1.510761631654337375e-76 8.394496456504318874e-21 1.495210490059914886e-39 1.652337989630775650e-56 4.507759881310953361e-76 4.400357878146635009e-108
5.083275104442820380e-01 9.961765256152028553e-21 1.122058281057097249e-30 1.318917674124322030e-56 2.357518541350631295e-18 3.868478124765082222e-30 1.508513570404086179e-50 2.394961025923740100e-21 2.581649732268476973e-34 7.033992999060945596e-50 3.062201106220892334e-76 9.522314019080168846e-21 2.062601539796020423e-39 2.728589233454631192e-56 9.130961641060510105e-76 1.241944810466854833e-107
5.106761977247112894e-01 1.129336862908623867e-20 1.405326526306691588e-30 2.162929188707531629e-56 2.617039609728423373e-18 4.837254736474710111e-30 2.331977751012962631e-50 2.738335037737167403e-21 3.382114626034769898e-34 1.082960329415654521e-49 6.186783918287431297e-76 1.079551101976658116e-20 2.841130181250250184e-39 4.495520301815244290e-56 1.843599711170510789e-75 3.488580286569743390e-107
5.130357369299879400e-01 1.279573199842995396e-20 1.758309509656566695e-30 3.539023702721686277e-56 2.903771011619085866e-18 6.042517231758704609e-30 3.597776532000030209e-50 3.129049097505665833e-21 4.425315960165461508e-34 1.664046784600515463e-49 1.245937141919851082e-75 1.223201222259078996e-20 3.907802953140086765e-39 7.389735280496503832e-56 3.710373048003096162e-75 9.752967676965787801e-107
5.154061782005772141e-01 1.448979787366443155e-20 2.197716677175975910e-30 5.777576711602133338e-56 3.220418124464971685e-18 7.540479957877880153e-30 5.539652821306943123e-50 3.573362227219912163e-21 5.783192692217083477e-34 2.551906908941311857e-49 2.501115237510404064e-75 1.385184861304685368e-20 5.367138800974093739e-39 1.211963331428213311e-55 7.443475915184543050e-75 2.713788210402255364e-106
5.177875719086140194e-01 1.639895617171521805e-20 2.744153597639500791e-30 9.410951842134797106e-56 3.569940013910113274e-18 9.400354976867014978e-30 8.512820062612923007e-50 4.078324523814831591e-21 7.548504317845059583e-34 3.905839194644659438e-49 5.004769338163943302e-75 1.567739221710956065e-20 7.360792079393557093e-39 1.983199047564291948e-55 1.488495986365445911e-74 7.515807445990581929e-106
5.201799686589746452e-01 1.854931553804224820e-20 3.423004650313666119e-30 1.529506913108913351e-55 3.955571716706042573e-18 1.170727170909290345e-29 1.305602119442496224e-49 4.651872374928723597e-21 9.840710504630775981e-34 5.966477863990648012e-49 9.982828393463966392e-75 1.773361562386577602e-20 1.008046858413084097e-38 3.237903339304623131e-55 2.967150618480521427e-74 2.071787676348601557e-105
5.225834192903512365e-01 2.097000304433741012e-20 4.265509754629944247e-30 2.480297987594088876e-55 4.380848340556347534e-18 1.456583284315017577e-29 1.998474685027492820e-49 5.302934538044076109e-21 1.281346931358311103e-33 9.096613447769684783e-49 1.984945882712292765e-74 2.004837864705079837e-20 1.378523636369436313e-38 5.274565703392392445e-55 5.896005858991322240e-74 5.684523802034854837e-105
5.249979748763309306e-01 2.369349504302308323e-20 5.310076468869596916e-30 4.013241007015089886e-55 4.849631116750999773e-18 1.810444082688877181e-29 3.053098219953596901e-49 6.041550251084680406e-21 1.666418792534772343e-33 1.384214357659134690e-48 3.934373474982510183e-74 2.265274478368253826e-20 1.882469318048563320e-38 8.573127210586290950e-55 1.167908786029568307e-73 1.552499504662481644e-104
5.274236867264830986e-01 2.675598221153852907e-20 6.603877297863302881e-30 6.479328586563287247e-55 5.366135550585820232e-18 2.248055667169248776e-29 4.655229646503114856e-49 6.879000660032003909e-21 2.164617294263641198e-33 2.102290439640580168e-48 7.773930191227862593e-74 2.558133036956759231e-20 2.566992751355578873e-38 1.390356032195722319e-54 2.306210456810181682e-73 4.220526576491247524e-104
5.298606063874485850e-01 3.019777209324373984e-20 8.204792255208690038e-30 1.043788605363943859e-54 5.934961824250448980e-18 2.788708562042105047e-29 7.084407347653729746e-49 7.827954977549937839e-21 2.808406916213105792e-33 3.186776990608676252e-48 1.531264073721582241e-73 2.887268959315980073e-20 3.495483567647763676e-38 2.249838892216802261e-54 4.539773637800559337e-73 1.142112289934310250e-103
5.323087856440359422e-01 3.406373273827081221e-20 1.018376894776469933e-29 1.677827314380884737e-54 6.561127617120768189e-18 3.456012347315203600e-29 1.076048569321435916e-48 8.902632926917340546e-21 3.639345324410368082e-33 4.821520747089635318e-48 3.006839099544293919e-73 3.256973881256549899e-20 4.753118056064543217e-38 3.632619184798796258e-54 8.908835496724038732e-73 3.076572352093594157e-103
